country,year,sidea,sideb,region,extortion,smuggling,cannabis_extortion,coca_extortion,diamondsalluvial_extortion,drugs_extortion,gems_extortion,opium_extortion,timber_extortion,cannabis_smuggling,coca_smuggling,diamondsalluvial_smuggling,drugs_smuggling,gems_smuggling,opium_smuggling,timber_smuggling,external_support,forcedrecruit,abduction
Myanmar (Burma),2008,Myanmar (Burma),RCSS,East Asia & Pacific,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),2008,Myanmar (Burma),RCSS,East Asia & Pacific,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),2008,Myanmar (Burma),RCSS,East Asia & Pacific,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),2008,Myanmar (Burma),RCSS,East Asia & Pacific,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),2008,Myanmar (Burma),RCSS,East Asia & Pacific,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),2008,Myanmar (Burma),RCSS,East Asia & Pacific,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),2008,Myanmar (Burma),RCSS,East Asia & Pacific,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),2008,Myanmar (Burma),RCSS,East Asia & Pacific,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),2008,Myanmar (Burma),RCSS,East Asia & Pacific,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),2008,Myanmar (Burma),RCSS,East Asia & Pacific,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),2008,Myanmar (Burma),RCSS,East Asia & Pacific,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),2008,Myanmar (Burma),RCSS,East Asia & Pacific,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1993,Myanmar (Burma),MTA,East Asia & Pacific,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Myanmar (Burma),1993,Myanmar (Burma),MTA,East Asia & Pacific,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Myanmar (Burma),1993,Myanmar (Burma),MTA,East Asia & Pacific,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Myanmar (Burma),1994,Myanmar (Burma),MTA,East Asia & Pacific,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Myanmar (Burma),1994,Myanmar (Burma),MTA,East Asia & Pacific,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
Myanmar (Burma),1994,Myanmar (Burma),MTA,East Asia & Pacific,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
India,1990,India,ABSU,South Asia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar (Burma),1990,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1990,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1990,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1990,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1990,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1990,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1990,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1990,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1991,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1991,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1991,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1991,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1991,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1991,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1991,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1991,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1992,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1992,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1992,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1992,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1992,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1992,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1992,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1992,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1993,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1993,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1993,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1993,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1993,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1993,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1993,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1993,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1994,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1994,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1994,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1994,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1994,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1994,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1994,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1994,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1995,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1995,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1995,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1995,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1995,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1995,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1995,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1995,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
Myanmar (Burma),1996,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1996,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1996,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1996,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1996,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1996,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1996,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1996,Myanmar (Burma),KNPP,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1991,Myanmar (Burma),RSO,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1991,Myanmar (Burma),RSO,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1991,Myanmar (Burma),RSO,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Myanmar (Burma),1991,Myanmar (Burma),RSO,East Asia & Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1993,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1994,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1995,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1996,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1997,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1998,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,1999,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
India,2000,India,NDFB,South Asia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
